address,area_ft,bath_full,bath_half,beds,built_year,city,days_on_market,lot_ft,price_ft,property_type,school1,school2,school3,sold_date,sold_price,state,zip_code
XXX1,"1,908",2,1,4,1968,San Jose,1,"7,200",561,Single Family Home,4,8,6,25-Aug-18,1070000,CA,95123
XXX2,"1,275",2,,2,2008,San Jose,1,898,847,Condo/Townhome/Row Home/Co-Op,4,3,7,7-Aug-18,1080000,CA,95126
"994 Orchid Way,","1,220",2,,3,1962,San Jose,28,"5,992","1,123",Single Family Home,8,8,7,6-Jul-18,1370000,CA,95117
"991 Jackson St,",681,1,,2,1910,San Jose,45,"4,185",984,Single Family Home,4,5,3,5-Aug-18,670000,CA,95112
"990 Kiser Dr,","1,470",2,1,3,1985,San Jose,37,"2,500",789,Single Family Home,10,8,10,16-Aug-18,1160000,CA,95120
"986 Katherine Ct,","1,048",2,,2,1918,San Jose,39,"4,264","1,126",Single Family Home,4,3,7,13-Sep-18,1180000,CA,95126
"98 Park Sharon Dr,","2,084",2,,4,1977,San Jose,,"7,200",550,Single Family Home,6,4,8,5-Nov-18,1147000,CA,95136
"971 Brookwood Ave,",902,2,,2,1930,San Jose,36,"3,960",831,Single Family Home,3,NR,4,31-Jul-18,750000,CA,95116
"969 Bellhurst Ave,",986,2,,2,1970,San Jose,,784,467,Condo/Townhome/Row Home/Co-Op,5,2,5,12-Jun-18,460000,CA,95122
"968 Desmet Ln,","2,377",3,,5,2000,San Jose,43,"3,294",551,Single Family Home,5,5,NR,7-Sep-18,1310000,CA,95125
"967 Costen Ct,","1,431",3,,3,1999,San Jose,,"1,431",611,Condo/Townhome/Row Home/Co-Op,5,5,NR,6-Jul-18,875000,CA,95125
"967 Arnold Way,","2,028",2,,4,1948,San Jose,,"9,638",727,Single Family Home,5,5,5,15-Jun-18,1475000,CA,95128
"964-966 Zarick Dr,","2,366",,,5,1976,San Jose,36,,676,Multi-Family Home,8,8,7,8-Aug-18,1600000,CA,95129
"964 N 2nd St,","1,932",,,,1950,San Jose,11,"6,771",621,Multi-Family Home,3,4,1,30-Jul-18,1200000,CA,95112
"963 College Dr,","2,002",,,4,1958,San Jose,18,"8,030",699,Multi-Family Home,5,5,6,21-Aug-18,1400000,CA,95128
"958 Cadet Pl,","2,124",2,1,4,1976,San Jose,42,"6,000",653,Single Family Home,6,6,9,6-Jul-18,1388000,CA,95133
"950 Sapphire Ct,","1,572",2,,3,1970,San Jose,41,"6,527",593,Single Family Home,6,5,NR,17-Jul-18,932000,CA,95136
"950 S Baywood Ave,","1,910",2,,3,1954,San Jose,45,"8,784",746,Single Family Home,6,5,6,31-Aug-18,1425000,CA,95128
"95 Hobson St Apt 9B,",726,1,,1,1986,San Jose,37,"1,470",678,Condo/Townhome/Row Home/Co-Op,3,3,7,16-Aug-18,492000,CA,95110
"945 Louise Ave,","2,222",2,,3,1951,San Jose,,"8,052",860,Single Family Home,7,6,6,17-Oct-18,1910000,CA,95125
"944 Alta Mar Ter,","1,127",2,1,2,2006,San Jose,1,"1,112",665,Condo/Townhome/Row Home/Co-Op,4,6,7,19-Nov-18,750000,CA,95126
"941 Sunbonnet Loop,","2,200",3,,5,2000,San Jose,41,"3,010",625,Single Family Home,5,5,9,2-Aug-18,1375000,CA,95125
"941 Franquette Ave # A,","2,920",3,,4,2012,San Jose,63,0.52,850,Single Family Home,9,6,6,18-Jun-18,2481000,CA,95125
"925 The Alameda Unit 119,","1,068",2,,1,2006,San Jose,52,"1,066",768,Condo/Townhome/Row Home/Co-Op,4,NR,7,5-Sep-18,820000,CA,95126
"924 Harliss Ave,","1,152",1,,2,1925,San Jose,44,"5,600",664,Single Family Home,2,6,6,13-Sep-18,765000,CA,95110
"922 Chapman St,","1,529",2,,3,1920,San Jose,37,"7,840",916,Single Family Home,4,3,7,22-Jun-18,1400000,CA,95126
"921 Toyon Ave,","1,239",2,,3,1955,San Jose,35,"6,630",694,Single Family Home,3,6,10,8-Aug-18,860000,CA,95127
"916 Lanewood Ct,","1,772",2,,3,1969,San Jose,49,"8,000",739,Single Family Home,5,6,6,13-Sep-18,1310000,CA,95125
"915 Chabrant Way,",823,1,,2,1940,San Jose,31,"4,214","1,124",Single Family Home,7,6,6,22-Jun-18,925000,CA,95125
"915 Cabernet Vineyards Ct,","1,549",2,1,2,1990,San Jose,38,"1,033",788,Condo/Townhome/Row Home/Co-Op,8,8,7,21-Sep-18,1220000,CA,95117
"91 Cedar Ln,","1,215",1,,3,1947,San Jose,,"8,100",241,Single Family Home,NR,4,5,12-Jun-18,293000,CA,95127
"905 Cape Jessup Dr,","2,084",2,,4,1976,San Jose,40,"6,000",614,Single Family Home,6,6,9,21-Sep-18,1280000,CA,95133
"900 Golden Wheel Park Dr Spc 217,","1,440",2,,4,1981,San Jose,86,,181,Mfd/Mobile Home,6,1,NR,12-Jul-18,260000,CA,95112
"900 Golden Wheel Park Dr Spc 197,","1,080",2,,2,1982,San Jose,50,,194,Mfd/Mobile Home,6,1,NR,25-Jul-18,210000,CA,95112
"899 Salt Lake Dr,","1,904",2,1,4,1985,San Jose,58,"3,500",596,Single Family Home,3,6,NR,15-Jun-18,1135000,CA,95133
"896 Gilchrist Dr Apt 2,",903,1,,2,1971,San Jose,,"1,500",509,Condo/Townhome/Row Home/Co-Op,7,6,9,10-Jul-18,460000,CA,95133
"896 Dogwood Ct,","1,354",2,,3,1956,San Jose,,"8,024",997,Single Family Home,NR,5,6,3-Aug-18,1350000,CA,95128
"889 Monarch Cir,","1,257",2,,2,1999,San Jose,14,"1,257",660,Condo/Townhome/Row Home/Co-Op,7,7,9,29-Jun-18,830000,CA,95138
"889 Canfield Ct,","4,631",,,8,1979,San Jose,49,0.24,313,Multi-Family Home,6,5,NR,13-Jun-18,1450000,CA,95136
"888 Ironwood Dr,","1,270",2,,3,1960,San Jose,35,"6,000",858,Single Family Home,5,6,6,27-Jul-18,1090000,CA,95125
"8873 Wine Valley Cir,","2,032",2,,3,1997,San Jose,74,"5,800",477,Single Family Home,9,9,10,24-Aug-18,970000,CA,95135
"881 Kozera Dr,","1,765",2,,3,1973,San Jose,52,"6,200",652,Single Family Home,6,5,NR,31-Aug-18,1150000,CA,95136
"88 E San Fernando St Unit 906,",673,1,,1,2008,San Jose,,279,892,Condo/Townhome/Row Home/Co-Op,3,NR,7,9-Nov-18,600000,CA,95113
"88 E San Fernando St Unit 807,",830,1,,1,2008,San Jose,1,279,898,Condo/Townhome/Row Home/Co-Op,3,NR,7,20-Jul-18,745000,CA,95113
"88 E San Fernando St Unit 2003,","1,347",2,1,2,2008,San Jose,157,279,891,Condo/Townhome/Row Home/Co-Op,3,5,7,9-Jul-18,1200000,CA,95113
"88 Donna Adelle Ct,","2,234",2,1,4,2005,San Jose,34,"7,477",584,Single Family Home,4,4,NR,13-Jun-18,1305000,CA,95127
"879 Furlong Dr,","1,331",2,,3,1971,San Jose,43,"6,254",826,Single Family Home,4,6,NR,25-Jul-18,1100000,CA,95123
"879 Corte De Plata,","1,507",2,,3,1975,San Jose,37,"5,280",591,Single Family Home,6,5,NR,23-Jul-18,890000,CA,95136
"878 Le Compte Pl,","1,176",2,,3,1977,San Jose,46,"6,000",765,Single Family Home,5,3,5,9-Jul-18,900000,CA,95122
"876 White Moonstone Loop,","2,258",3,1,4,2015,San Jose,1,"1,507",456,Condo/Townhome/Row Home/Co-Op,8,7,6,17-Jul-18,1030000,CA,95123
"874 Morse St,","2,606",3,,5,1915,San Jose,35,"7,772",691,Single Family Home,4,3,7,16-Aug-18,1800000,CA,95126
"874 Font Ter,","1,335",2,1,2,2007,San Jose,44,"1,851",689,Condo/Townhome/Row Home/Co-Op,2,7,7,6-Sep-18,920000,CA,95126
"872 White Moonstone Loop,","1,901",3,1,3,2014,San Jose,52,"1,959",484,Condo/Townhome/Row Home/Co-Op,8,7,5,15-Jun-18,920000,CA,95123
"87 Eastwood Ct,","1,530",,,,1956,San Jose,35,"5,942",635,Multi-Family Home,3,NR,NR,10-Jul-18,972000,CA,95116
"868 S 2nd St,","1,632",1,,3,1904,San Jose,80,"5,125",386,Single Family Home,4,2,7,28-Aug-18,630000,CA,95112
"865 Basking Ln,","1,512",3,,2,1999,San Jose,35,"1,512",562,Condo/Townhome/Row Home/Co-Op,7,7,8,17-Aug-18,850000,CA,95138
"8636 Solera Dr,","1,690",2,,2,1993,San Jose,87,"1,650",541,Condo/Townhome/Row Home/Co-Op,9,9,10,6-Sep-18,915000,CA,95135
"86 Little Bear Way,","1,452",2,1,3,1985,San Jose,45,"1,272",528,Condo/Townhome/Row Home/Co-Op,6,4,8,20-Jul-18,767000,CA,95136
"856 Bucks Lake Ct,",734,1,,1,1995,San Jose,12,870,775,Condo/Townhome/Row Home/Co-Op,4,6,NR,15-Jun-18,568750,CA,95123
"854 N 19th St,","1,377",1,,3,1934,San Jose,,"6,375",363,Single Family Home,3,NR,3,19-Oct-18,500000,CA,95112
"853 Windsor Hills Cir,","1,890",3,,4,1997,San Jose,61,"3,307",625,Single Family Home,4,6,8,14-Sep-18,1182000,CA,95123
"85-87 Eastwood Ct,","1,530",,,4,1956,San Jose,34,,635,Multi-Family Home,3,NR,NR,10-Jul-18,972000,CA,95116
"849 Eden Ave,","1,673",2,,4,1956,San Jose,42,"8,280",867,Single Family Home,6,5,5,22-Jun-18,1450000,CA,95117
"8487 Grenache Ct,","1,497",2,,2,1978,San Jose,,"2,660",458,Condo/Townhome/Row Home/Co-Op,9,9,10,10-Oct-18,685000,CA,95135
"846 Gilchrist Walkway Walk Unit 4,",810,1,,2,1971,San Jose,91,,556,Condo/Townhome/Row Home/Co-Op,7,6,1,22-Jun-18,450000,CA,95133
"846 Gilchrist Dr # 4,",810,1,,2,1971,San Jose,49,"1,500",556,Condo/Townhome/Row Home/Co-Op,7,6,9,26-Jun-18,450000,CA,95133
"845 Seabury Dr,","2,039",2,1,4,1968,San Jose,37,"6,000",539,Single Family Home,6,5,NR,6-Jul-18,1100000,CA,95136
"845 Promenade Ct,","2,535",3,,4,1997,San Jose,45,"4,080",560,Single Family Home,7,7,8,24-Jul-18,1420000,CA,95138
"845 Minnesota Ave,","1,284",1,,2,1934,San Jose,23,"4,600",888,Single Family Home,7,6,6,4-Aug-18,1140000,CA,95125
"845 E Taylor St,","1,012",1,,3,1912,San Jose,45,"5,535",860,Single Family Home,4,5,NR,12-Jul-18,870000,CA,95112
"8437 Chenin Blanc Ln,","1,803",2,,2,1978,San Jose,26,"3,360",499,Condo/Townhome/Row Home/Co-Op,9,9,10,14-Jun-18,900000,CA,95135
"843 Georgetown Pl # 905,","1,584",3,,3,2002,San Jose,64,814,811,Condo/Townhome/Row Home/Co-Op,4,NR,7,11-Sep-18,1285000,CA,95126
"84 Rosebay Ct,","1,247",3,,3,1989,San Jose,49,"1,482",24,Condo/Townhome/Row Home/Co-Op,5,4,4,2-Oct-18,30273,CA,95127
"84 N White Rd,",924,1,,2,1927,San Jose,57,"7,500",756,Single Family Home,5,4,5,27-Jul-18,698888,CA,95127
"84 N Cragmont Ave,","1,724",2,,3,1948,San Jose,48,"7,670",519,Single Family Home,5,4,NR,12-Sep-18,895000,CA,95127
"838 Salt Lake Dr,","2,725",3,,4,1985,San Jose,58,"6,100",506,Single Family Home,3,6,NR,11-Jun-18,1380000,CA,95133
"838 Coyote Rd,",992,2,,2,1985,San Jose,37,"2,700",565,Condo/Townhome/Row Home/Co-Op,2,4,6,13-Jul-18,560000,CA,95111
"837 Wyman Way Apt 4,",798,1,,2,1971,San Jose,42,"1,500",576,Condo/Townhome/Row Home/Co-Op,7,6,9,18-Jul-18,460000,CA,95133
"8352 Charbono Ct,","1,370",2,,2,1978,San Jose,38,"2,960",503,Condo/Townhome/Row Home/Co-Op,9,9,10,26-Jun-18,689000,CA,95135
"830 Salt Lake Dr,","2,662",3,,5,1984,San Jose,82,"6,000",488,Single Family Home,3,6,1,28-Aug-18,1300000,CA,95133
"829 Nevada Ave,","1,411",1,,3,1936,San Jose,11,"5,600","1,070",Single Family Home,7,6,6,20-Aug-18,1510000,CA,95125
"818 Goodwin Ave,","1,123",2,,3,1954,San Jose,37,"5,720","1,158",Single Family Home,5,5,6,23-Aug-18,1300000,CA,95128
"811 S Clover Ave,","1,956",2,1,4,1954,San Jose,35,"7,918",792,Single Family Home,6,5,6,21-Sep-18,1550000,CA,95128
"81 Cottage Grove Ave,",905,1,,2,1925,San Jose,41,"3,680",725,Single Family Home,8,6,6,13-Jun-18,656000,CA,95110
"809 Auzerais Ave Unit 440,","1,274",2,,2,2008,San Jose,79,620,683,Condo/Townhome/Row Home/Co-Op,2,7,7,27-Aug-18,870000,CA,95126
"809 Auzerais Ave Unit 317,",824,1,1,1,2008,San Jose,32,620,850,Condo/Townhome/Row Home/Co-Op,2,7,7,12-Sep-18,700000,CA,95126
"809 Auzerais Ave Unit 308,","1,118",2,,2,2008,San Jose,35,620,798,Condo/Townhome/Row Home/Co-Op,2,7,7,13-Jul-18,892000,CA,95126
"809 Auzerais Ave Unit 156,",824,1,,1,2008,San Jose,,620,843,Condo/Townhome/Row Home/Co-Op,2,7,7,25-Sep-18,695000,CA,95126
"806 Font Ter,","1,343",2,1,2,2007,San Jose,32,"1,561",707,Condo/Townhome/Row Home/Co-Op,2,7,7,13-Aug-18,950000,CA,95126
"804 Pitkin Loop,","2,654",3,,5,1999,San Jose,43,"3,600",528,Single Family Home,5,5,NR,21-Sep-18,1400000,CA,95125
"8016 Pinot Noir Ct,",731,1,,1,1974,San Jose,42,900,561,Condo/Townhome/Row Home/Co-Op,9,9,10,13-Aug-18,410000,CA,95135
"801 S Winchester Blvd Apt 5105,","1,178",2,,3,2005,San Jose,123,892,848,Condo/Townhome/Row Home/Co-Op,6,5,6,23-Jul-18,999000,CA,95128
"801 S Winchester Blvd Apt 3401,","1,178",2,,3,2005,San Jose,51,892,874,Condo/Townhome/Row Home/Co-Op,6,5,5,19-Jul-18,1030000,CA,95128
"801 S Winchester Blvd Apt 2202,",986,2,,2,2005,San Jose,37,892,"1,077",Condo/Townhome/Row Home/Co-Op,6,5,5,15-Jun-18,1061800,CA,95128
"80 Manning Ave,","2,920",5,,10,1946,San Jose,35,,342,Multi-Family Home,5,4,5,29-Jun-18,1000000,CA,95127
"797 S 12th St,","1,107",1,1,2,1916,San Jose,39,"5,069",736,Single Family Home,3,NR,4,20-Aug-18,815000,CA,95112
"790 Glenside Dr,","2,124",2,1,4,1971,San Jose,43,"6,240",541,Single Family Home,4,6,NR,7-Aug-18,1150000,CA,95123
"79 Castlebridge Dr,",456,1,,1,1983,San Jose,42,"1,875",768,Condo/Townhome/Row Home/Co-Op,4,2,NR,21-Sep-18,350000,CA,95116
"783 Sweetwater Way,",850,1,,2,1972,San Jose,1,"1,540",600,Condo/Townhome/Row Home/Co-Op,7,6,9,23-Jul-18,510000,CA,95133
"782 Luna Park Dr,","1,391",3,,3,2009,San Jose,,"1,525",755,Condo/Townhome/Row Home/Co-Op,3,3,1,23-Jul-18,1050000,CA,95112
"782 Calero Ave,","1,514",2,,3,1969,San Jose,57,"6,000",651,Single Family Home,4,6,NR,24-Aug-18,985000,CA,95123
"7810 Prestwick Cir,","1,490",2,,2,1969,San Jose,35,435,455,Condo/Townhome/Row Home/Co-Op,9,9,10,9-Jul-18,678000,CA,95135
"781 Bend Ave,","1,937",2,1,3,1967,San Jose,49,"6,262",531,Single Family Home,6,5,NR,6-Sep-18,1029000,CA,95136
"780 Gateview Dr,","1,436",2,,5,1976,San Jose,28,"6,000",634,Single Family Home,7,6,9,20-Sep-18,910000,CA,95133
"78 Southport Ct,","1,474",2,,4,1981,San Jose,49,"5,600",604,Single Family Home,7,7,8,17-Aug-18,890000,CA,95138
"7779 Beltane Dr,","1,265",2,,2,1992,San Jose,47,435,514,Condo/Townhome/Row Home/Co-Op,9,9,10,18-Jul-18,650000,CA,95135
"776 Minnesota Ave,","1,768",2,,3,1938,San Jose,,"5,550",860,Single Family Home,8,6,6,11-Sep-18,1520000,CA,95125
"7753 Beltane Dr,","1,804",2,,2,1989,San Jose,31,435,443,Condo/Townhome/Row Home/Co-Op,9,9,10,18-Jun-18,800000,CA,95135
"765 Bonita Pl,","1,231",2,1,3,2005,San Jose,37,700,561,Condo/Townhome/Row Home/Co-Op,3,2,4,13-Jul-18,690000,CA,95116
"7636 Buckhaven Dr,","1,751",2,1,2,1988,San Jose,40,"2,400",483,Condo/Townhome/Row Home/Co-Op,9,9,10,31-Jul-18,845000,CA,95135
"754 Pearlwood Way,","1,512",2,,3,1974,San Jose,60,"6,000",638,Single Family Home,4,6,5,17-Aug-18,965000,CA,95123
"752 Delmas Ave,","1,271",2,,3,1914,San Jose,29,"5,382",854,Single Family Home,2,7,7,15-Jun-18,1086000,CA,95125
"750 Pronto Dr,","1,846",2,,4,1972,San Jose,1,"6,090",446,Single Family Home,4,6,5,5-Sep-18,823000,CA,95123
"745 N Monroe St,","1,512",2,,4,1950,San Jose,79,"7,007",898,Single Family Home,4,4,7,31-Jul-18,1358000,CA,95128
"742 Northrup St Apt 644,","1,002",2,,2,1991,San Jose,30,"2,298",763,Condo/Townhome/Row Home/Co-Op,7,6,6,20-Jul-18,765000,CA,95126
"741 Batista Dr,","1,938",4,,2,2005,San Jose,,956,515,Condo/Townhome/Row Home/Co-Op,7,NR,NR,4-Oct-18,997375,CA,95136
"738 Pinto Dr,","1,647",,,4,1969,San Jose,53,"6,461",577,Multi-Family Home,3,6,5,16-Jul-18,950000,CA,95111
"737 Los Huecos Dr,","1,530",2,,4,1968,San Jose,,"6,100",648,Single Family Home,4,6,NR,6-Nov-18,992000,CA,95123
"733 Creekfield Dr,","1,576",3,,4,1983,San Jose,126,"3,200",571,Single Family Home,5,5,NR,20-Jul-18,900000,CA,95136
"732 N 16th St,",816,1,,2,1949,San Jose,53,"5,500","1,040",Single Family Home,3,5,3,28-Sep-18,849000,CA,95112
"7318 Alexis Manor Pl,","2,723",3,,5,1999,San Jose,35,"7,083",716,Single Family Home,10,8,10,27-Jun-18,1950000,CA,95120
"7313 Pawtucket Way,","1,350",2,,3,1972,San Jose,34,"6,050",704,Single Family Home,6,6,8,5-Jul-18,950000,CA,95139
"7309 Via Piedra,","1,837",2,,3,1984,San Jose,39,435.6,501,Condo/Townhome/Row Home/Co-Op,6,9,10,18-Sep-18,920000,CA,95135
"7307 Via Granja,","1,781",2,,2,1984,San Jose,29,436,505,Condo/Townhome/Row Home/Co-Op,6,9,10,20-Jul-18,900000,CA,95135
"730 Ardis Ave,","1,196",1,1,3,1955,San Jose,42,"9,360","1,020",Single Family Home,6,5,6,17-Aug-18,1220000,CA,95117
"730 Arbor Dr,","1,004",1,,3,1950,San Jose,40,"5,643","1,145",Single Family Home,9,6,6,6-Aug-18,1150000,CA,95125
"727 Albanese Cir,","1,726",2,,4,1977,San Jose,,"6,000",539,Single Family Home,6,7,2,28-Sep-18,930000,CA,95111
"7260 Clear Vista Ct,","2,179",2,1,4,2006,San Jose,35,"3,920",555,Single Family Home,7,7,8,7-Sep-18,1210000,CA,95138
"7255 Martwood Way,","1,538",2,1,3,1985,San Jose,41,"4,394",839,Single Family Home,10,8,10,30-Jul-18,1290000,CA,95120
"724 Adeline Ave,","1,750",2,1,3,2005,San Jose,43,748,618,Condo/Townhome/Row Home/Co-Op,7,9,NR,1-Aug-18,1081000,CA,95136
"719 Star Jasmine Ct,","1,509",2,1,3,1997,San Jose,36,912,724,Condo/Townhome/Row Home/Co-Op,6,1,NR,17-Aug-18,1092000,CA,95131
"7183 Indian Valley Ct,","1,452",3,,4,1972,San Jose,129,"1,560",481,Condo/Townhome/Row Home/Co-Op,6,6,8,13-Sep-18,699000,CA,95139
"718 Millich Dr Unit A,","1,018",2,,2,1964,San Jose,,"1,196",982,Condo/Townhome/Row Home/Co-Op,4,4,7,26-Jul-18,1000000,CA,95117
"7156 Calero Hills Ct,","1,674",3,,3,1976,San Jose,65,"2,059",448,Condo/Townhome/Row Home/Co-Op,6,6,8,12-Sep-18,750000,CA,95139
"7150 Rainbow Dr Apt 21,","1,050",1,1,2,1964,San Jose,41,435,905,Condo/Townhome/Row Home/Co-Op,9,9,10,29-Aug-18,950000,CA,95129
"7148 Via Maria,","1,220",2,,2,1968,San Jose,29,"6,120",754,Single Family Home,6,6,8,5-Jul-18,920000,CA,95139
"712 Concord Ave,","2,956",,,7,1959,San Jose,53,"6,953",443,Multi-Family Home,5,5,5,9-Jul-18,1310000,CA,95128
"711 Mill Stream Dr,","1,560",2,,2,1977,San Jose,41,,114,Mfd/Mobile Home,3,6,6,24-Aug-18,178000,CA,95125
"7106 Clarendon St,","1,542",2,1,3,1979,San Jose,42,720,947,Condo/Townhome/Row Home/Co-Op,9,9,10,14-Jun-18,1460000,CA,95129
"710 N 19th St,","1,417",2,,3,1956,San Jose,75,"5,850",600,Single Family Home,4,5,3,31-Aug-18,850000,CA,95112
"710 E San Fernando St,","2,062",,,4,1920,San Jose,38,"4,420",606,Multi-Family Home,3,2,NR,29-Jun-18,1250000,CA,95112
"708 Messina Gardens Ln,","1,774",4,,4,2009,San Jose,34,"1,774",603,Condo/Townhome/Row Home/Co-Op,7,6,1,15-Aug-18,1070000,CA,95133
"708 Grandview Ter,","1,522",3,,3,2009,San Jose,85,972,598,Condo/Townhome/Row Home/Co-Op,3,6,1,14-Sep-18,910000,CA,95133
"7055 Windward Ct,","3,153",3,,5,1997,San Jose,,0.39,603,Single Family Home,9,9,10,17-Oct-18,1900000,CA,95135
"7024 Hollow Lake Way,","3,292",3,1,5,1999,San Jose,35,0.34,729,Single Family Home,9,8,10,5-Jul-18,2400000,CA,95120
"702 Avenue One,","2,205",3,1,4,2016,San Jose,29,"1,438",483,Condo/Townhome/Row Home/Co-Op,8,7,6,15-Aug-18,1065000,CA,95123
"7019 Elwood Rd,","3,173",3,1,4,1972,San Jose,40,0.31,764,Single Family Home,9,8,10,17-Sep-18,2425000,CA,95120
"7006 Silver Star Ct,","1,984",2,1,3,1994,San Jose,28,"1,218",638,Condo/Townhome/Row Home/Co-Op,9,8,10,23-Jul-18,1265000,CA,95120
"7005 Polvadero Dr,","1,120",1,1,3,1971,San Jose,50,"6,600",799,Single Family Home,5,7,8,31-Aug-18,895000,CA,95119
"700 Continental Dr,","1,260",2,,3,1958,San Jose,76,"5,000",540,Single Family Home,4,4,6,18-Sep-18,680000,CA,95111
"6998 Sessions Dr,","1,824",2,,3,1980,San Jose,79,"6,600",548,Single Family Home,6,7,8,3-Aug-18,998888,CA,95119
"6993 Rodling Dr,","1,093",3,,2,1992,San Jose,61,550,594,Condo/Townhome/Row Home/Co-Op,6,6,8,14-Sep-18,649000,CA,95138
"6993 Rodling Dr Unit E,","1,093",2,1,2,1992,San Jose,44,,594,Condo/Townhome/Row Home/Co-Op,6,6,8,14-Sep-18,649000,CA,95138
"6985 Rodling Dr,","1,093",3,,2,1992,San Jose,91,513,587,Condo/Townhome/Row Home/Co-Op,6,6,8,15-Aug-18,642000,CA,95138
"6984 Polvadero Dr,","1,508",2,1,3,1970,San Jose,51,"6,000",580,Single Family Home,5,7,8,21-Jun-18,875000,CA,95119
"698 Morse St,","2,642",2,1,4,1985,San Jose,49,"7,007",681,Single Family Home,4,3,7,15-Jun-18,1800000,CA,95126
"6974 El Marcero Ct,","1,014",1,,2,1970,San Jose,62,"7,000",809,Single Family Home,5,7,8,29-Aug-18,820000,CA,95119
"6971 Rodling Dr Unit C,","1,129",2,1,3,1992,San Jose,35,435,540,Condo/Townhome/Row Home/Co-Op,6,6,8,1-Aug-18,610000,CA,95138
"6971 Claywood Way,","2,310",3,,4,1980,San Jose,47,"8,100",736,Single Family Home,10,8,10,28-Sep-18,1700000,CA,95120
"697 Cree Dr,","1,372",2,,3,1968,San Jose,39,"6,496",867,Single Family Home,7,8,NR,15-Jun-18,1190000,CA,95123
"6965 Rodling Dr Unit B,","1,093",3,,2,1992,San Jose,,435,587,Condo/Townhome/Row Home/Co-Op,6,6,8,1-Nov-18,642000,CA,95138
"6958 Grandwood Way,","2,760",3,,4,1980,San Jose,45,"8,100",679,Single Family Home,10,8,10,11-Jun-18,1875000,CA,95120
"694 Bold Ct,","1,431",2,,3,1962,San Jose,20,0.3,559,Single Family Home,2,4,8,25-Oct-18,800000,CA,95111
"694 Albanese Cir,","1,484",2,,4,1977,San Jose,,"6,000",573,Single Family Home,6,7,2,29-Oct-18,850000,CA,95111
"693 Azule Ave,","1,345",2,,4,1966,San Jose,61,"5,928",814,Single Family Home,6,8,NR,18-Sep-18,1095000,CA,95123
"6924 Lenwood Way,","1,540",2,,3,1972,San Jose,31,0.24,"1,061",Single Family Home,9,8,10,15-Jun-18,1633500,CA,95120
"6917 Rodling Dr Unit A,","1,377",3,,3,1992,San Jose,,435,548,Condo/Townhome/Row Home/Co-Op,6,6,8,14-Sep-18,755000,CA,95138
"686 Whitewater Ct,","1,040",2,,2,1984,San Jose,69,"1,238",625,Condo/Townhome/Row Home/Co-Op,7,6,1,12-Jun-18,650000,CA,95133
"6854 Burnside Dr,","2,240",3,,4,1972,San Jose,23,"8,050",714,Single Family Home,10,8,10,29-Jun-18,1600000,CA,95120
"685 Locust St,","1,266",1,,3,1908,San Jose,30,"6,070",648,Single Family Home,2,7,7,20-Jul-18,820000,CA,95110
"683 Choctaw Ct,","1,440",2,,3,1972,San Jose,,"7,000",729,Single Family Home,7,8,NR,8-Nov-18,1050000,CA,95123
"6820 Moselle Dr,","1,324",2,,3,1970,San Jose,32,"6,000",748,Single Family Home,5,7,8,20-Jul-18,990000,CA,95119
"681 S 13th St,","1,556",2,,3,1957,San Jose,38,"7,230",707,Single Family Home,3,NR,4,23-Oct-18,1100000,CA,95112
"680 Lanfair Dr,",912,2,,2,1988,San Jose,40,435,554,Condo/Townhome/Row Home/Co-Op,7,5,NR,1-Nov-18,505000,CA,95136
"68 Cedar Ln,",980,1,,2,1948,San Jose,29,"8,775",765,Single Family Home,4,4,4,31-Aug-18,750000,CA,95127
"6751 Positano Ln,","2,360",2,1,3,1997,San Jose,84,"3,750",561,Single Family Home,7,7,8,30-Aug-18,1325000,CA,95138
"6747 Mount Pakron Dr,","2,080",3,,4,1969,San Jose,30,"7,995",841,Single Family Home,10,8,10,14-Jun-18,1750000,CA,95120
"674 Lanfair Dr,",648,1,,1,1988,San Jose,63,435,627,Condo/Townhome/Row Home/Co-Op,7,5,NR,3-Aug-18,406000,CA,95136
"671 Bundy Ave,","1,727",2,1,3,1955,San Jose,67,"8,250",695,Single Family Home,6,5,6,17-Sep-18,1200000,CA,95117
"6641 Mount Wellington Dr,","2,634",3,,5,1967,San Jose,34,"7,866",689,Single Family Home,9,8,10,21-Aug-18,1815000,CA,95120
"6637 Hampton Dr,","2,593",3,,5,1964,San Jose,,0.31,694,Single Family Home,9,6,10,2-Oct-18,1800000,CA,95120
"6635 Catamaran St,","2,010",2,,4,1972,San Jose,59,"6,000",585,Single Family Home,5,7,8,11-Jun-18,1175000,CA,95119
"663 N Capitol Ave,","1,504",2,1,2,2005,San Jose,28,"1,180",568,Condo/Townhome/Row Home/Co-Op,7,6,1,14-Jun-18,855000,CA,95133
"6598 Crystal Springs Dr,","2,481",2,1,4,1966,San Jose,45,0.31,775,Single Family Home,9,6,10,15-Jun-18,1922000,CA,95120
"6587 Jeremie Dr,","2,220",2,1,4,1967,San Jose,36,"8,040",856,Single Family Home,9,6,10,13-Jul-18,1900000,CA,95120
"6569 Crown Blvd,","3,662",,,6,1973,San Jose,21,0.29,498,Multi-Family Home,9,6,10,1-Aug-18,1825000,CA,95120
"6562 Graystone Meadow Cir,","2,955",3,1,5,1995,San Jose,37,0.32,778,Single Family Home,10,8,10,26-Jul-18,2300000,CA,95120
